"filename", "language", "Markdown", "TypeScript", "C++", "Stylus", "Python", "JSON", "JavaScript", "Batch", "JSON with Comments", "YAML", "C", "Rust", "comment", "blank", "total"
"d:\Users\normalpcer\Documents\sync_code\P6883_[COCI2016_2017#3]_Kroničan.cpp", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 58
"d:\Users\normalpcer\Documents\sync_code\P7057_[NWRRC2015]_Journey_to_the_The_Worlds_Start.cpp", "C++", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 100
"d:\Users\normalpcer\Documents\sync_code\P7075.solution.md", "Markdown", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 209
"d:\Users\normalpcer\Documents\sync_code\P7075_[CSP_S2020]_儒略日.cpp", "C++", 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 416
"d:\Users\normalpcer\Documents\sync_code\P7113.solution.md", "Markdown", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 110
"d:\Users\normalpcer\Documents\sync_code\P7113_[NOIP2020]_排水系统.cpp", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 88
"d:\Users\normalpcer\Documents\sync_code\P7151_[USACO20DEC]_Replication_G.cpp", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 22
"d:\Users\normalpcer\Documents\sync_code\P7152_[USACO20DEC]_Bovine_Genetics_G.cpp", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 9, 147
"d:\Users\normalpcer\Documents\sync_code\P7153_[USACO20DEC]_Square_Pasture_G.cpp", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 127
"d:\Users\normalpcer\Documents\sync_code\P7162_[COCI2020_2021#2]_Sjekira.cpp", "C++", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 82
"d:\Users\normalpcer\Documents\sync_code\P7165_[COCI2020_2021#1]_Papričice.cpp", "C++", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 123
"d:\Users\normalpcer\Documents\sync_code\P7170_[COCI2020_2021#3]_Sateliti.cpp", "C++", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 124
"d:\Users\normalpcer\Documents\sync_code\P7170_[COCI2020_2021#3]_Sateliti_1d.cpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 65
"d:\Users\normalpcer\Documents\sync_code\P7210_[COCI2020_2021#3]_Vlak.cpp", "C++", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 128
"d:\Users\normalpcer\Documents\sync_code\P7281_[COCI2020_2021#4]_Vepar.cpp", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 101
"d:\Users\normalpcer\Documents\sync_code\P7282_[COCI2020_2021#4]_Hop.cpp", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 67
"d:\Users\normalpcer\Documents\sync_code\P7284_[COCI2020_2021#4]_Patkice_II.cpp", "C++", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 145
"d:\Users\normalpcer\Documents\sync_code\P7296_[USACO21JAN]_Uddered_but_not_Herd_G.cpp", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 104
"d:\Users\normalpcer\Documents\sync_code\P7297_[USACO21JAN]_Telephone_G.cpp", "C++", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 191
"d:\Users\normalpcer\Documents\sync_code\P7298_[USACO21JAN]_Dance_Mooves_G.cpp", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 52
"d:\Users\normalpcer\Documents\sync_code\P7302_[NOI1998]_免费的馅饼.cpp", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 101
"d:\Users\normalpcer\Documents\sync_code\P7381_[COCI2018_2019#6]_Sličice.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 62
"d:\Users\normalpcer\Documents\sync_code\P7552_[COCI_2020_2021_#6]_Anagramistica.cpp", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 81
"d:\Users\normalpcer\Documents\sync_code\P7610_[THUPC2021]_群星连结.cpp", "C++", 0, 0, 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 101, 678
"d:\Users\normalpcer\Documents\sync_code\P7735_[NOI2021]_轻重边.cpp", "C++", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 223
"d:\Users\normalpcer\Documents\sync_code\P7867_「EVOI_RD1」马戏团.cpp", "C++", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 118
"d:\Users\normalpcer\Documents\sync_code\P7867_「EVOI_RD1」马戏团.zcopy.cpp", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 19
"d:\Users\normalpcer\Documents\sync_code\P7914_[CSP_S_2021]_括号序列.cpp", "C++", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 148
"d:\Users\normalpcer\Documents\sync_code\P7915_[CSP_S_2021].cpp", "C++", 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30, 410
"d:\Users\normalpcer\Documents\sync_code\P8010_「Wdsr_3」令人感伤的红雨.cpp", "C++", 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 392
"d:\Users\normalpcer\Documents\sync_code\P8251_[NOI_Online_2022_提高组]_丹钓战.cpp", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 87
"d:\Users\normalpcer\Documents\sync_code\P8289_[省选联考_2022]_预处理器.cpp", "C++", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 141
"d:\Users\normalpcer\Documents\sync_code\P8405_[COCI_2021_2022_#6]_Naboj.cpp", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 79
"d:\Users\normalpcer\Documents\sync_code\P8564_ρars_ey.cpp", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 65
"d:\Users\normalpcer\Documents\sync_code\P8756_国际象棋.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 145
"d:\Users\normalpcer\Documents\sync_code\P8773_[蓝桥杯_2022_省_A]_选数异或.cpp", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 63
"d:\Users\normalpcer\Documents\sync_code\P8815_[CSP_J_2022]_逻辑表达式.py", "Python", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"d:\Users\normalpcer\Documents\sync_code\P8819_[CSP_S_2022]_星战.cpp", "C++", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 101
"d:\Users\normalpcer\Documents\sync_code\P8850 题解.md", "Markdown", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 153
"d:\Users\normalpcer\Documents\sync_code\P8850_[JRKSJ_R5]_Jalapeno_and_Garlic.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 12, 113
"d:\Users\normalpcer\Documents\sync_code\P9029_[COCI_2022_2023_#1]_Čokolade.cpp", "C++", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 112
"d:\Users\normalpcer\Documents\sync_code\P9176_[COCI_2022_2023_#4]_Vrsta.cpp", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 94
"d:\Users\normalpcer\Documents\sync_code\P9178_[COCI_2022_2023_#5]_Diskurs.cpp", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 62
"d:\Users\normalpcer\Documents\sync_code\P9179_[COCI_2022_2023_#5]_Logaritam.cpp", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 88
"d:\Users\normalpcer\Documents\sync_code\P9234_[蓝桥杯_2023_省_A]_买瓜.cpp", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 84
"d:\Users\normalpcer\Documents\sync_code\P9753_[CSP_S_2023]_消消乐.cpp", "C++", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 180
"d:\Users\normalpcer\Documents\sync_code\P9754_[CSP_S_2023]_结构体.cpp", "C++", 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 38, 408
"d:\Users\normalpcer\Documents\sync_code\P9759_[COCI_2022_2023_#3]_Bomboni.cpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 77
"d:\Users\normalpcer\Documents\sync_code\P9871_[NOIP2023]_天天爱打卡.cpp", "C++", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 202
"d:\Users\normalpcer\Documents\sync_code\P9905_[COCI_2023_2024_#1]_AN2DL.cpp", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 84
"d:\Users\normalpcer\Documents\sync_code\P9911_[COCI_2023_2024_#2]_Kuglice.cpp", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 84
"d:\Users\normalpcer\Documents\sync_code\P9912_[COCI_2023_2024_#2]_Zatopljenje.cpp", "C++", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 115
"d:\Users\normalpcer\Documents\sync_code\SP1043_GSS1___Can_you_answer_these_queries_I.cpp", "C++", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 85
"d:\Users\normalpcer\Documents\sync_code\SP1557_GSS2___Can_you_answer_these_queries_II.cpp", "C++", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 74
"d:\Users\normalpcer\Documents\sync_code\SP1716_GSS3___Can_you_answer_these_queries_III.cpp", "C++", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 99
"d:\Users\normalpcer\Documents\sync_code\SP2916_GSS5___Can_you_answer_these_queries_V.cpp", "C++", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 183
"d:\Users\normalpcer\Documents\sync_code\SP6779_GSS7___Can_you_answer_these_queries_VII.cpp", "C++", 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 193
"d:\Users\normalpcer\Documents\sync_code\T519316_【模板】取模.cpp", "C++", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 46
"d:\Users\normalpcer\Documents\sync_code\T565373 「TFXOI R1」我欲于群山之巅.cpp", "C++", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 127
"d:\Users\normalpcer\Documents\sync_code\T565382 「TFXOI R1」创世纪.cpp", "C++", 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 420
"d:\Users\normalpcer\Documents\sync_code\T565382 「TFXOI R1」创世纪.md", "Markdown", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 124
"d:\Users\normalpcer\Documents\sync_code\T587716_「言出法随」.cpp", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 51
"d:\Users\normalpcer\Documents\sync_code\U81904_【模板】树的直径.cpp", "C++", 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 352
"d:\Users\normalpcer\Documents\sync_code\UVA12421_(Jiandan)_Mua_(I)___Lexical_Analyzer.cpp", "C++", 0, 0, 1050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 43, 1142
"d:\Users\normalpcer\Documents\sync_code\UVA12422.translate.md", "Markdown", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 107
"d:\Users\normalpcer\Documents\sync_code\UVA12423.translate.md", "Markdown", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 84
"d:\Users\normalpcer\Documents\sync_code\[ABC270D]_Stones.cpp", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 53
"d:\Users\normalpcer\Documents\sync_code\__P3369_【模板】普通平衡树__ copy.cpp", "C++", 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 265
"d:\Users\normalpcer\Documents\sync_code\__SegmentTree.cpp", "C++", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 165
"d:\Users\normalpcer\Documents\sync_code\__bigInt.cpp", "C++", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34, 272
"d:\Users\normalpcer\Documents\sync_code\_c.cpp", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 28
"d:\Users\normalpcer\Documents\sync_code\_check.cpp", "C++", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 165
"d:\Users\normalpcer\Documents\sync_code\_d.cpp", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 20
"d:\Users\normalpcer\Documents\sync_code\_g.cpp", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 21
"d:\Users\normalpcer\Documents\sync_code\_nd.cpp", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 52
"d:\Users\normalpcer\Documents\sync_code\_posts\1.md", "Markdown", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 471
"d:\Users\normalpcer\Documents\sync_code\_test_untitled_map.cpp", "C++", 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48, 328
"d:\Users\normalpcer\Documents\sync_code\aChineseChessSoftwareWrittenWithPythonWhichAllowsOnlinePlayingWithAI_ByBcdmwsjy.py", "Python", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 1, 45, 318
"d:\Users\normalpcer\Documents\sync_code\add.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"d:\Users\normalpcer\Documents\sync_code\bcdmwSjy 的聊天客户端.py", "Python", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 2, 21, 109
"d:\Users\normalpcer\Documents\sync_code\check.cpp", "C++", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 139
"d:\Users\normalpcer\Documents\sync_code\check.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\Users\normalpcer\Documents\sync_code\check_arena.cpp", "C++", 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 280
"d:\Users\normalpcer\Documents\sync_code\check_arena0.cpp", "C++", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 191
"d:\Users\normalpcer\Documents\sync_code\check_arena1.cpp", "C++", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 224
"d:\Users\normalpcer\Documents\sync_code\check_arena2.cpp", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79
"d:\Users\normalpcer\Documents\sync_code\check_arena3.cpp", "C++", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111
"d:\Users\normalpcer\Documents\sync_code\check_arena4.cpp", "C++", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 93
"d:\Users\normalpcer\Documents\sync_code\check_arena5.cpp", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 126
"d:\Users\normalpcer\Documents\sync_code\check_gen.cpp", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 33
"d:\Users\normalpcer\Documents\sync_code\clean.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\Users\normalpcer\Documents\sync_code\codeZip.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 10, 48
"d:\Users\normalpcer\Documents\sync_code\cppLauncherWrittenForBcdmwSjy.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\Users\normalpcer\Documents\sync_code\cppNoSpace_bcdmwSjy.py", "Python", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46
"d:\Users\normalpcer\Documents\sync_code\data_generator.cpp", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 43
"d:\Users\normalpcer\Documents\sync_code\debug.cpp", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 28
"d:\Users\normalpcer\Documents\sync_code\dist\1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 14, 1, 154
"d:\Users\normalpcer\Documents\sync_code\dist\2.5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 12, 1, 28
"d:\Users\normalpcer\Documents\sync_code\dist\2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 12, 1, 49
"d:\Users\normalpcer\Documents\sync_code\dist\3.js", "JavaScript", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 14, 1, 81
"d:\Users\normalpcer\Documents\sync_code\dist\4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Users\normalpcer\Documents\sync_code\dist\5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 28, 1, 109
"d:\Users\normalpcer\Documents\sync_code\dist\6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 16, 1, 151
"d:\Users\normalpcer\Documents\sync_code\dist\7.js", "JavaScript", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 12, 1, 73
"d:\Users\normalpcer\Documents\sync_code\dist\LuoguMarkProblem.js", "JavaScript", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 13, 1, 99
"d:\Users\normalpcer\Documents\sync_code\dist\luogu-alias-tag\luoguAliasAndCustomizedTags.js", "JavaScript", 0, 0, 0, 0, 0, 0, 556, 0, 0, 0, 0, 0, 106, 1, 663
"d:\Users\normalpcer\Documents\sync_code\dist\luoguAliasAndCustomizedTags.js", "JavaScript", 0, 0, 0, 0, 0, 0, 561, 0, 0, 0, 0, 0, 107, 1, 669
"d:\Users\normalpcer\Documents\sync_code\inferior.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 144
"d:\Users\normalpcer\Documents\sync_code\init.cpp", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 25
"d:\Users\normalpcer\Documents\sync_code\input.cpp", "C++", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"d:\Users\normalpcer\Documents\sync_code\launch.json.cpp", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 28
"d:\Users\normalpcer\Documents\sync_code\lib", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Users\normalpcer\Documents\sync_code\lib_legecy.hpp", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"d:\Users\normalpcer\Documents\sync_code\lib_v2.hpp", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"d:\Users\normalpcer\Documents\sync_code\lib_v3.hpp", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\Users\normalpcer\Documents\sync_code\lib_v4.hpp", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\Users\normalpcer\Documents\sync_code\lib_v5.hpp", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Users\normalpcer\Documents\sync_code\libs\__vector.hpp", "C++", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 151
"d:\Users\normalpcer\Documents\sync_code\libs\_bigInt.hpp", "C++", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 230
"d:\Users\normalpcer\Documents\sync_code\libs\all.hpp", "C++", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Users\normalpcer\Documents\sync_code\libs\binary.hpp", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"d:\Users\normalpcer\Documents\sync_code\libs\bit.hpp", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 20
"d:\Users\normalpcer\Documents\sync_code\libs\debug_log.hpp", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"d:\Users\normalpcer\Documents\sync_code\libs\debug_macros.hpp", "C++", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\Users\normalpcer\Documents\sync_code\libs\fixed_int.hpp", "C++", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Users\normalpcer\Documents\sync_code\libs\io.hpp", "C++", 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 314
"d:\Users\normalpcer\Documents\sync_code\libs\io_legecy.hpp", "C++", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 140
"d:\Users\normalpcer\Documents\sync_code\libs\launch.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 6, 0, 34
"d:\Users\normalpcer\Documents\sync_code\libs\mapArray.hpp", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\Users\normalpcer\Documents\sync_code\libs\mod.hpp", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 74
"d:\Users\normalpcer\Documents\sync_code\libs\optimize.hpp", "C++", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Users\normalpcer\Documents\sync_code\libs\range.hpp", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"d:\Users\normalpcer\Documents\sync_code\libs\rollingArray.hpp", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"d:\Users\normalpcer\Documents\sync_code\libs\rollingArray2.hpp", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\Users\normalpcer\Documents\sync_code\libs\rolling_container.hpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 52
"d:\Users\normalpcer\Documents\sync_code\libs\sio.hpp", "C++", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 110
"d:\Users\normalpcer\Documents\sync_code\libs\string.hpp", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51
"d:\Users\normalpcer\Documents\sync_code\libs\unicode.hpp", "C++", 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 293
"d:\Users\normalpcer\Documents\sync_code\libs\vector.hpp", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 91
"d:\Users\normalpcer\Documents\sync_code\luoguAcceptedRateCalculator.js", "JavaScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 14, 8, 55
"d:\Users\normalpcer\Documents\sync_code\luoguAliasAndCustomizedTags.ts", "TypeScript", 0, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 29, 681
"d:\Users\normalpcer\Documents\sync_code\luoguBlackProblemPythonSolutionCounter.py", "Python", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"d:\Users\normalpcer\Documents\sync_code\luoguColorfulUsernameBasedOnUID.js", "JavaScript", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 25, 9, 76
"d:\Users\normalpcer\Documents\sync_code\luoguPopularityRatingCalculator.js", "JavaScript", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 31, 24, 155
"d:\Users\normalpcer\Documents\sync_code\markdownForZhihu.py", "Python", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 18, 25, 151
"d:\Users\normalpcer\Documents\sync_code\qiaoqiao2008.js", "JavaScript", 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 31, 22, 337
"d:\Users\normalpcer\Documents\sync_code\randlib.hpp", "C++", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 95
"d:\Users\normalpcer\Documents\sync_code\result.cpp", "C++", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 121
"d:\Users\normalpcer\Documents\sync_code\runCpp.py", "Python", 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 15, 51, 400
"d:\Users\normalpcer\Documents\sync_code\runcpp.cpp", "C++", 0, 0, 645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 70, 748
"d:\Users\normalpcer\Documents\sync_code\sjy.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 128
"d:\Users\normalpcer\Documents\sync_code\solution.cpp", "C++", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 168
"d:\Users\normalpcer\Documents\sync_code\sync.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"d:\Users\normalpcer\Documents\sync_code\template.cpp", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 18
"d:\Users\normalpcer\Documents\sync_code\test.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3
"d:\Users\normalpcer\Documents\sync_code\test.cpp", "C++", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 127
"d:\Users\normalpcer\Documents\sync_code\test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 13, 3, 51
